DOWLKNUM,WB_CLASS,LON,LAT,COUNTY,SURVEYED,EWMSTATUS,AIS_SPECIES,YEAR_INFESTED,DNR_REGION,DELINEATED,PW_BASIN_N,PW_PARENT_,PARENTDOW.CDOM,size_acres,shore_miles,max_depth,avg_depth,avg_secchi,min_secchi,max_secchi,totarea.cdom,totpix.cdom,pix.cdom,a440.cdom,avg_totalalkalinity,avg_chlorophylla,avg_nitrogen,avg_ph,avg_phosphorus,avg_conductance,mean.peak_temp,mean.gdd_wtr_10c,mean.mean_surf_jas,mean.max_surf_jas
31073600,Lake or Pond,443224.3169,5222608.925,Itasca,N,U,NA,NA,2,Fsh,Skelly,Skelly,310736,70.13391945,1.33697305,10.668,NA,2.74,2.74,2.74,65.51442738,294.8149232,0.915828809,3.69997805,NA,NA,NA,NA,NA,NA,26.94732303136796,1500.2271973558638,21.192946121864505,26.836636025085205
31073700,Lake or Pond,442119.6504,5220881.72,Itasca,N,U,NA,NA,2,NA,Callahan,Callahan,310737,56.64942323,1.43963105,NA,NA,2.29,2.29,2.29,53.27700277,239.7465125,0.867583006,2.4174378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31073800,Lake or Pond,442187.52,5219676.951,Itasca,N,U,NA,NA,2,NA,Spring,Spring,310738,108.8119276,1.63380091,NA,NA,3.585,3.51,3.66,102.9122519,463.1051334,0.764405261,1.795662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31073900,Lake or Pond,442860.0408,5227520.907,Itasca,N,U,NA,NA,2,Fsh,Leighton,Leighton,310739,245.455035,4.10968296,19.2024,NA,3.993146667,2.82,5.33,228.4836133,1028.17626,0.861719955,1.86275335,175.975,2.09,NA,8.405,0.008,NA,26.467816173832535,1477.6682725091339,21.255018515006434,26.39449443711006
31074000,Lake or Pond,442903.9411,5235344.208,Itasca,N,U,NA,NA,2,USGS,Little White Oak,Little White Oak,310740,515.5117063,4.37657514,NA,NA,2.215,2.13,2.3,515.7619096,2320.928593,0.819499577,3.7952154,NA,4.42,NA,NA,0.0305,249,NA,NA,NA,NA
31074100,Lake or Pond,445854.3708,5233576.341,Itasca,N,U,NA,NA,2,NA,Little Drum,Little Drum,310741,85.49772625,1.50527247,NA,NA,0.91,0.91,0.91,83.8656996,377.3956482,0.903561029,6.03837565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31074400,Lake or Pond,446469.9966,5230561.324,Itasca,N,U,NA,NA,2,Fsh,Unnamed,Unnamed,NA,15.87645505,0.62789089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31074500,Lake or Pond,444251.9293,5229578.764,Itasca,N,U,NA,NA,2,NA,Van Patter,Van Patter,310745,33.91051905,0.96407533,NA,NA,2.74,2.74,2.74,32.97300474,148.3785213,0.505463994,6.03030305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31074600,Lake or Pond,443706.9366,5229472.666,Itasca,N,U,NA,NA,2,Fsh,Unnamed,Unnamed,NA,16.94115792,0.9846102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31074700,Lake or Pond,443798.2179,5228170.483,Itasca,N,U,NA,NA,2,USGS,Little Leighton,Little Leighton,310747,27.3277291,1.06296887,13.1064,NA,2.59,2.59,2.59,27.34973834,123.0738225,0.983149768,5.13873835,NA,NA,NA,NA,NA,NA,26.98682692062193,1509.3951990893477,21.240861788896954,26.8904723894865
31074800,Lake or Pond,445686.2748,5244463.021,Itasca,N,U,NA,NA,2,NA,Miller,Miller,310748,63.00639627,1.65265296,NA,NA,2.29,2.29,2.29,67.91911613,305.6360226,0.729626037,1.0367418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31074900,Lake or Pond,444105.2859,5246138.935,Itasca,N,U,NA,NA,2,Fsh,Chase,Chase,310749,211.3395372,2.92170672,28.3464,15.8472,7.694868571,5.2,10.9,201.1433564,905.145104,0.899303324,0.9661601,50.25,5,NA,NA,NA,NA,25.662418510026278,1368.204845105759,20.551180289178358,25.556722476563344
31075000,Lake or Pond,445292.3628,5243507.13,Itasca,N,U,NA,NA,2,Fsh,Mud,Mud,310750,92.279470130000007,1.48073436,9.4488,NA,1.52,1.52,1.52,90.35670524,406.6051736,0.769788533,5.4439267,NA,NA,NA,NA,NA,NA,27.57781269409892,1537.6556197316233,21.298069988117046,27.45149733608673
31075100,Lake or Pond,445901.5265,5246397.441,Itasca,N,U,NA,NA,2,Fsh,Little Deer,Little Deer,310751,66.80650187,1.47194968,12,NA,4.9485,3.2004,5.8,64.30490917,289.3720912,0.805191679,2.50101905,137.5,1.2325,NA,7.655,NA,NA,26.28007158808747,1445.5827750856424,20.975641602193797,26.16335690854082
31075200,Lake or Pond,446486.6236,5255411.855,Itasca,N,U,NA,NA,2,NA,Pickerel,Pickerel,310752,26.31376678,0.838995,NA,NA,1.07,1.07,1.07,24.90012448,112.0505602,0.803208836,6.0561265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31075300,Lake or Pond,444932.754,5255290.781,Itasca,N,U,NA,NA,2,NA,Alex,Alex,310753,11.77601906,0.6109639,NA,NA,2.13,2.13,2.13,11.54283211,51.9427445,0.789330645,7.3633333500000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31075400,Lake or Pond,445438.0776,5253497.047,Itasca,N,U,NA,NA,2,Fsh,Island,Island,310754,285.2915461,5.34468247,9,NA,2.310061538,0.9144,4.43,279.6629995,1258.483498,0.833542913,3.6228891,143.5,6,NA,NA,0.0165,NA,26.766953716871033,1473.1559160836057,21.129103226017637,26.67195786866169
31075500,Lake or Pond,445843.5955,5251909.717,Itasca,N,U,NA,NA,2,NA,Edd,Edd,NA,11.03550114,0.68991469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31075600,Lake or Pond,445554.3486,5261449.22,Itasca,N,U,NA,NA,2,Fsh,Pike,Pike,310756,32.43004379,1.19639837,22.86,NA,NA,NA,NA,30.94924487,139.2716019,0.76828297,2.5089336,NA,NA,NA,NA,NA,NA,26.551757055383924,1466.8965387512828,21.0061387849098,26.465215303018542
31075700,Lake or Pond,444102.9761,5261128.737,Itasca,N,U,NA,NA,2,Fsh,Zimmy,Zimmy,NA,13.16053249,0.5842836,29.2608,NA,1.22,1.22,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.357924454211553,1502.60306348497,20.99808321409857,27.264554662296838
31075800,Lake or Pond,445385.1711,5260270.18,Itasca,N,U,NA,NA,2,Fsh,Little Bowstring,Little Bowstring,310758,326.5841126,3.30993149,9.7536,5.4528,2.441129577,1.07,5.49,301.1187445,1355.03435,0.945363488,1.8368292,140,10.86666667,0.9,8.092777778,0.081714286,280.225,26.77319876751649,1464.9594693621543,21.106667462637265,26.708227673297223
31075900,Lake or Pond,445657.7919,5258971.714,Itasca,N,U,NA,NA,2,USGS,Maki,Maki,310759,14.14492454,0.74290048,NA,NA,4.231676647,1.4,7.92,15.62641668,70.31887507,0.696825709,3.38541665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31076000,Lake or Pond,444412.1996,5258508.133,Itasca,N,U,NA,NA,2,NA,McDonald,McDonald,310760,31.32916395,1.02009637,NA,NA,1.83,1.83,1.83,29.98397543,134.9278894,0.696668424,3.44614515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31076100,Lake or Pond,446166.1228,5257455.9,Itasca,N,U,NA,NA,2,NA,Alp,Alp,310761,36.26568405,0.9781215,NA,NA,2.13,2.13,2.13,40.88517609,183.9832924,0.793550317,4.19686385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31076200,Lake or Pond,443818.5162,5282745.967,Itasca,N,U,NA,NA,2,Fsh,Two Island,Two Island,310762,34.05458381,1.54850998,NA,NA,1.37,1.37,1.37,36.34838665,163.5677399,0.03668205,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31076300,Lake or Pond,444906.261,5283235.065,Itasca,N,U,NA,NA,2,USGS,Crippled Deer,Crippled Deer,NA,12.32203265,0.65021149,NA,NA,0.61,0.61,0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31076400,Lake or Pond,445889.7165,5282655.353,Itasca,N,U,NA,NA,2,Fsh,Jingo,Jingo,310764,78.65791094,1.5928275,18.288,NA,4.549,2.59,6.9,75.20446639,338.4200987,0.771230789,2.35740295,90.26666667,3.5,NA,8.23,0.013333333,NA,26.165196770834616,1430.3982863985218,20.878951975516877,26.04516473826119
31076500,Lake or Pond,445158.662,5281595.558,Itasca,N,U,NA,NA,2,USGS,Unnamed,Unnamed,NA,5.61010544,0.37435929,NA,NA,2.44,2.44,2.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31076600,Lake or Pond,445007.6352,5281261.574,Itasca,N,U,NA,NA,2,USGS,Unnamed,Unnamed,NA,5.90783726,0.39883284,NA,NA,1.52,1.52,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31076700,Lake or Pond,443163.3154,5281441.96,Itasca,N,U,NA,NA,2,USGS,Little Rose,Little Rose,310767,39.29995868,0.9694746,NA,NA,2.44,2.44,2.44,39.59568929,178.1806018,0.752045951,4.0440285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31076800,Lake or Pond,442674.9258,5280927.538,Itasca,N,U,NA,NA,2,Fsh,Big Rose,Big Rose,310768,72.99304655,1.98355147,7.62,NA,2.876363636,2.44,4.3,66.62463484,299.8108568,0.697106177,2.49548165,49.95,4.515,NA,7.9775,0.0105,NA,26.796675072625295,1451.6057410834471,20.88803176064221,26.654931441968177
31076900,Lake or Pond,442744.8937,5279713.162,Itasca,N,U,NA,NA,2,Fsh,Twin,Twin,NA,23.27353982,1.15543638,26.5,6.6456,1.68,1.68,1.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.937003931247663,1413.6607488055095,20.89122484573671,25.8482607640803
31077000,Lake or Pond,442990.0966,5280190.102,Itasca,N,U,NA,NA,2,USGS,Upper Hatch,Upper Hatch,310770,16.06601881,0.62324323,6.2,NA,2.395,2.29,2.5,16.25629101,73.15330953,0.492117175,3.30285715,NA,NA,NA,7.966666667,NA,79,26.942899305050243,1459.5479415503019,20.8854961305639,26.815885972499892
31077100,Lake or Pond,443589.4685,5278827.275,Itasca,N,U,NA,NA,2,Fsh,Hatch,Hatch,310771,226.3544645,4.35230384,26.5,14.8248,4.495954545,2.59,5.9,231.1710636,1040.269786,0.537363016,1.8865955,177.4,3.35,NA,8.433333333,0.004333333,NA,25.937003931247663,1413.6607488055095,20.89122484573671,25.8482607640803
31077200,Lake or Pond,444269.4562,5280104.733,Itasca,N,U,NA,NA,2,USGS,Weasel,Weasel,NA,11.61922812,0.50919303,NA,NA,1.52,1.52,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31077300,Lake or Pond,445757.1631,5277382.197,Itasca,N,U,NA,NA,2,Fsh,Maple,Maple,310773,254.5519429,3.53331682,11.5824,6.4752,3.514571429,1.13,4.73,245.7468875,1105.860994,0.819271143,1.1363125,87.585,2.515,NA,8.255,NA,NA,26.320880122482063,1426.4955657026806,20.883443876266995,26.265508730724797
31077400,Lake or Pond,442721.2466,5278164.712,Itasca,N,U,NA,NA,2,NA,Elbow,Elbow,310774,74.51947858,1.61104079,3.6576,NA,1.760909091,1.3,2.44,70.56210574,317.5294758,0.781029854,1.802321,29.85,4,NA,7.675,0.012,NA,28.16441815077469,1455.501809486111,20.67054826455158,28.06789971265245
31077500,Lake or Pond,441383.7833,5222612.154,Itasca,N,U,NA,NA,2,Fsh,No-ta-she-bun,No-ta-she-bun,310775,239.1568002,3.09353356,13.4112,7.4976,6.112072727,1.6,9.75,224.403823,1009.817204,0.945715716,2.38341995,106.9666667,1.23,NA,8.52,NA,NA,26.075492781902,1401.4263882980338,20.7943972734235,25.99208561365714
31077600,Lake or Pond,441032.6682,5240102.673,Itasca,N,U,NA,NA,2,Fsh,White Oak,White Oak,310776,942.4743969,8.47949696,1,NA,1.335833333,0.87,2.29,946.4291875,4258.931344,0.484863416,8.06807205,146.275,10.88,NA,8.87,0.026,NA,28.160121604994742,1416.450844824271,20.15073375512844,28.024507989577632
31077700,Lake or Pond,442092.0482,5255312.883,Itasca,N,U,NA,NA,2,USGS,Round,Round,310777,357.3800406,2.77658987,NA,NA,1.07,1.07,1.07,363.3051551,1634.873198,0.58169649,9.99095505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31077800,Lake or Pond,441724.2302,5274862.989,Itasca,N,U,NA,NA,2,Fsh,Little Too Much,Little Too Much,310778,78.51681213,1.88471156,17.9832,10.0536,3.976363636,2.5,5.2,74.44188737,334.9884932,0.665694508,2.17169455,176.3,2,NA,8.41,0.011,NA,26.38811962150934,1466.1435704657015,21.08617872091335,26.252072567962333
31077900,Lake or Pond,442626.6058,5273170.878,Itasca,N,U,NA,NA,2,Fsh,Little Turtle,Little Turtle,310779,491.6855707,4.34640244,9.144,5.112,2.203355172,0.91,5.49,481.9889963,2168.950484,0.866778663,1.36854705,142.1,9.67,NA,8.5,0.0205,NA,27.01757788283908,1506.2655903888353,21.37442315416454,26.932190059471772
31078000,Lake or Pond,442109.5317,5277015.024,Itasca,N,U,NA,NA,2,Fsh,Boggy,Boggy,310780,46.28571685,1.26815284,4.572,NA,1.68,1.68,1.68,41.57644174,187.0939878,0.566560162,4.391757,NA,NA,NA,NA,NA,NA,28.056107853231115,1505.5832560912004,21.028016360491982,27.97768165620901
31078100,Lake or Pond,441269.8168,5280772.309,Itasca,N,U,NA,NA,2,Fsh,Long,Long,310781,155.2763967,4.59876296,21.336,11.928,3.979138462,3.05,5.6388,140.755651,633.4004294,0.610987903,2.5249151,155,NA,NA,8.14,0.0098,NA,26.03718324924244,1418.0263991042686,20.86124617667505,25.931320819766885
31078200,Lake or Pond,441643.9348,5284268.594,Itasca,N,U,NA,NA,2,Fsh,Gunderson,Gunderson,310782,183.3795578,2.71635756,12.8016,NA,4.384205556,3.2,5.94,167.8863582,755.4886118,0.855075762,1.89985805,73.524,1.985,NA,8.08,0.007,NA,26.036053063468437,1411.6360530003371,20.798751755324666,25.9648788433747
31078300,Lake or Pond,435347.9651,5268729.488,Itasca,N,U,NA,NA,2,USGS,Elbow,Elbow,310783,24.31275853,1.22027723,NA,NA,2.29,2.29,2.29,28.3027594,127.3624173,0.439690147,6.9741026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31078400,Lake or Pond,438195.7966,5267235.764,Itasca,N,U,NA,NA,2,Fsh,Little Jessie,Little Jessie,310784,627.9322297,4.81873267,16.764,9.372,4.634326614,1.98,7.47,613.0619306,2758.778688,0.932296603,0.68825395,135.9,5.93,NA,8.54,0.0098,NA,26.064607007381362,1434.8935346708572,21.152948526671814,26.006149306711965
31078500,Lake or Pond,436835.1825,5265868.346,Itasca,N,U,NA,NA,2,NA,Taylor,Taylor,310785,34.366613890000004,1.02324013,NA,NA,3.2,3.2,3.2,32.80432034,147.6194415,0.345482949,4.98429485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31078600,Lake or Pond,438314.0307,5270499.615,Itasca,N,U,NA,NA,2,Fsh,Jessie,Jessie,310786,1740.064296,9.70692764,12.192,6.816,2.612649189,0.9,6.9,1727.103978,7771.967902,0.883560005,1.725207,NA,17.71882353,NA,NA,0.041310345,237,26.156703372194986,1463.50432665568,21.513719706586677,26.08428220682601
31078700,Lake or Pond,439042.1715,5280094.704,Itasca,N,U,NA,NA,2,USGS,Unnamed,Unnamed,NA,16.03992281,0.87687067,NA,NA,3.51,3.51,3.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31078800,Lake or Pond,439602.6063,5279206.755,Itasca,N,U,NA,NA,2,Fsh,La Croix,La Croix,310788,141.7904521,3.45997507,24.384,13.632,3.617,2.7,5.6,133.4208407,600.393783,0.627921225,3.27189005,130.3,4.94,NA,8.39,0.0085,NA,26.071038681101275,1426.1141420747185,20.887116801156758,25.98179388837879
31078900,Lake or Pond,434835.7497,5277777.105,Itasca,N,U,NA,NA,2,Fsh,Spring,Spring,310789,131.9490816,2.30637602,10.668,5.964,3.26,2.5,4.5,131.1190486,590.0357185,0.611827367,3.31341715,NA,3,NA,8.346666667,NA,NA,26.440560012995345,1437.6671813924738,20.87412569498868,26.307294327925916
31079000,Lake or Pond,435977.1843,5277078.839,Itasca,N,U,NA,NA,2,Fsh,North Ackerman,North Ackerman,NA,9.87790897,0.49369303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31079100,Lake or Pond,436890.1848,5276975.605,Itasca,N,U,NA,NA,2,Fsh,Peterson,Peterson,310791,162.6860199,3.1509471,16.764,9.372,2.944865116,1.25,5.5,153.2347706,689.5564677,0.568481362,1.60194365,61.45,8.486666667,NA,9.005,0.01775,NA,26.500417290197568,1451.583235066467,20.98646823290278,26.4006644426576
31079200,Lake or Pond,437547.7373,5277729.041,Itasca,N,U,NA,NA,2,USGS,Goodman,Goodman,310792,13.35511867,0.55600025,NA,NA,1.07,1.07,1.07,13.85392019,62.34264087,0.320807712,3.28333335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31079300,Lake or Pond,440907.8086,5277348.933,Itasca,N,U,NA,NA,2,Fsh,Big Too Much,Big Too Much,310793,291.9592219,5.43762239,28.6512,16.0176,4.0082,3.13,5.0292,273.2936676,1229.821504,0.76677794,1.64933335,173.2,1.8325,NA,8.36,NA,NA,25.89392377478524,1414.7860671392239,20.92500327839168,25.824185438895128
31079400,Lake or Pond,437578.9613,5276740.061,Itasca,N,U,NA,NA,2,Fsh,Little Peterson,Little Peterson,NA,11.88798613,0.55453814,NA,NA,1.52,1.52,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31079500,Lake or Pond,436310.0215,5276742.867,Itasca,N,U,NA,NA,2,Fsh,South Ackerman,South Ackerman,310795,22.13397338,0.69945543,16.764,NA,3.2014,3.05,3.3528,20.97900202,94.40550908,0.434296689,3.8057416,NA,NA,NA,NA,NA,NA,26.493521324316003,1455.4786642896056,20.963652059935026,26.38890754457277
31079600,Lake or Pond,433979.8896,5276138.736,Itasca,N,U,NA,NA,2,Fsh,Goose,Goose,310796,38.25781939,1.08310323,1,NA,1.21,1.2,1.22,38.02677166,171.1204725,0,0,NA,NA,NA,NA,NA,NA,29.278902425586217,1410.39316454046,20.112755244747078,29.18470671401952
31079700,Lake or Pond,435714.1943,5274749.127,Itasca,N,U,NA,NA,2,Fsh,Little Spring,Little Spring,310797,135.5830217,2.20203814,2.4384,1.3632,1.677448,0.9,2.82,132.9968703,598.4859161,0.676707654,2.68388975,NA,12.83,NA,NA,0.0625,NA,28.171937840044215,1439.6175597139386,20.531770024941395,28.045131893004605
31079800,Lake or Pond,435966.2778,5280616.324,Itasca,N,U,NA,NA,2,Fsh,East,East,310798,110.7001452,2.20631862,9.144,NA,3.510430769,2.13,9.3,107.2375802,482.5691111,0.410303925,3.84895245,58.9,NA,NA,8.2375,0.017,NA,26.39109218578499,1424.069055983489,20.7981808596866,26.265076424562253
31079900,Lake or Pond,432548.0293,5288880.673,Itasca,N,U,NA,NA,2,USGS,Unnamed,Unnamed,NA,8.6535952,0.52360231,NA,NA,1.6,1.6,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31080000,Lake or Pond,437567.0037,5287024.446,Itasca,N,U,NA,NA,2,Fsh,David,David,310800,78.46717487,1.89445561,9.144,NA,NA,NA,NA,70.32029569,316.4413306,0.717352565,4.14332675,NA,NA,NA,NA,NA,NA,26.718537106486295,1454.8340629261725,20.893439051335605,26.604367431427978
31080100,Lake or Pond,440760.4781,5284963.736,Itasca,N,U,NA,NA,2,Fsh,Pickeral,Pickeral,310801,67.94793198,1.45965792,NA,NA,1.98,1.98,1.98,52.96707622,238.351843,0.650299147,5.9299967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31080200,Lake or Pond,438661.3458,5285672.94,Itasca,N,U,NA,NA,2,Fsh,Lac a Roy,Lac a Roy,310802,89.81991569,1.78696817,9.144,NA,3.415454545,1.83,4.4,87.37831804,393.2024312,0.778225097,1.92112585,28.95,4,NA,NA,0.011333333,NA,26.41895575682347,1427.734002635031,20.80755009728761,26.279934112507718
31080300,Lake or Pond,436684.6101,5285597.429,Itasca,N,U,NA,NA,2,Fsh,Trestle,Trestle,310803,111.2570567,2.21823292,9.144,5.112,3.973966667,2.59,5.8,101.3662973,456.1483381,0.708102986,2.2820541,93.8,2.5,NA,8.4,0.017333333,NA,26.235001441948377,1418.1289799592291,20.78019321853184,26.102376697633066
31080400,Lake or Pond,435341.898,5286490.834,Itasca,N,U,NA,NA,2,Fsh,Holland,Holland,310804,27.42509924,0.81953441,13.716,NA,5.675,4.4,6.9,23.09776592,103.9399466,0.673465807,3.59070435,82.5,2,NA,8.25,0.00925,NA,25.886978163492373,1387.7811935128104,20.63030605583308,25.768462059978805
31080500,Lake or Pond,438801.2412,5284085.843,Itasca,N,U,NA,NA,2,Fsh,Arrowhead,Arrowhead,310805,138.4952127,3.36121172,9.144,NA,3.565413333,2.13,5.8,127.8473147,575.312916,0.643348444,2.956364775,51.85,NA,NA,8.33,0.0165,NA,26.28487366900969,1420.9428263691052,20.778399272792534,26.178122542318334
31080600,Lake or Pond,441495.1131,5283083.218,Itasca,N,U,NA,NA,2,NA,Brush,Brush,310806,15.62218042,0.5752113,NA,NA,0.91,0.91,0.91,16.96482966,76.34173346,0.523959808,7.3700501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31080700,Lake or Pond,441161.0871,5282137.145,Itasca,N,U,NA,NA,2,NA,Elm,Elm,310807,25.61594072,0.79783415,NA,NA,2.44,2.44,2.44,24.6518188,110.9331846,0.55889498,3.1944865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31080800,Lake or Pond,441741.1442,5282084.661,Itasca,N,U,NA,NA,2,USGS,Little Round,Little Round,310808,26.22104246,0.84086518,3.048,NA,2.182727273,1.3,3.04,26.91257741,121.1065983,0.412859421,4.64276315,28.525,5,NA,7.59,0.027333333,NA,28.03389419759341,1436.6676065441134,20.492825212736435,27.923234171653014
31080900,Lake or Pond,438898.688,5281420.373,Itasca,N,U,NA,NA,2,Fsh,Crooked,Crooked,310809,103.8820776,2.94072538,33.528,18.744,4.844,2.74,6.4,97.70663911,439.679876,0.539028536,4.6742707,108.98,3,NA,8.05,0.018,NA,25.754150363346405,1408.205055048961,20.813252487253667,25.67055511199478
31081000,Lake or Pond,435445.7291,5283287.831,Itasca,N,U,NA,NA,2,USGS,Spur,Spur,310810,24.96723404,0.84425935,NA,NA,0.61,0.61,0.61,25.38850115,114.2482552,0.157551641,3.15555555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31081100,Lake or Pond,440212.3409,5280751.276,Itasca,N,U,NA,NA,2,USGS,Park,Park,310811,22.02015085,0.70684818,NA,NA,1.68,1.68,1.68,22.02816688,99.12675098,0.716254687,0.8855662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31081200,Lake or Pond,428759.6053,5245332.425,Itasca,N,U,NA,NA,2,Fsh,Ball Club,Ball Club,310812,4335.290721,19.47168195,24.384,13.632,3.621980952,2.5,4.65,4531.816331,20393.17349,0.883334809,2.4770821,146.8,3.58,NA,8.413333333,0.0225625,NA,26.05240272119989,1419.9361827643286,21.409303336700937,25.995519958706062
31081300,Lake or Pond,431725.2633,5265259.364,Itasca,Y,0,faucet snail,2015,2,Fsh,Bowstring,Bowstring,310813,9528.170901,34.10358321,9.4488,0,2.420172308,0.8,7,9535.389998,42909.25499,0.80001389,1.38074145,96,36.43333333,1.25,8.180555556,0.0464,178.2944444,25.62769179152032,1444.6031140410619,21.149156111818538,25.572165190868375
31081400,Lake or Pond,432631.0832,5279836.269,Itasca,N,U,NA,NA,2,Fsh,Four Towns,Four Towns,310814,277.1257967,4.34758656,1.2192,0.6816,1.22,1.22,1.22,253.3685359,1140.158412,0.8954896,5.7548484,NA,NA,NA,NA,NA,NA,27.85437062007157,1379.3121172088738,19.9500977448552,27.724986734259375
31081500,Lake or Pond,425603.5834,5250272.488,Itasca,N,U,NA,NA,2,USGS,Unnamed,Unnamed,310815,21.68738627,0.92575751,NA,NA,1.37,1.37,1.37,33.62113213,151.2950946,0.0066096,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31081600,Lake or Pond,423800.0906,5244321.291,Itasca,N,U,NA,NA,2,EWR,Unnamed,Unnamed,NA,214.5432191,5.72369663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31081700,Lake or Pond,427614.7255,5259205.323,Itasca,Y,0,faucet snail,2009,2,USGS,Egg,Egg,310817,100.6893154,1.43044338,1.2192,NA,0.91,0.91,0.91,100.6888861,453.0999876,0.23173693,3.63106795,NA,NA,NA,NA,NA,NA,28.997237690909884,1455.3272128910614,20.401348422099215,28.9002518969179
31081900,Lake or Pond,423083.6504,5257887.091,Itasca,N,U,NA,NA,2,USGS,Tibbett,Tibbett,310819,10.21100152,0.4820378,NA,NA,0.46,0.46,0.46,10.64228117,47.89026528,0.501145689,8.4802521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31082000,Lake or Pond,423859.3289,5254526.816,Itasca,N,U,NA,NA,2,USGS,Unnamed,Unnamed,NA,18.00540025,0.71125105,NA,NA,1.07,1.07,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31082100,Lake or Pond,424974.206,5253805.393,Itasca,N,U,NA,NA,2,USGS,Tuttle,Tuttle,310821,49.36632182,1.0085879,4.572,NA,1.37,1.37,1.37,49.72652364,223.7693564,0.799930798,7.1957885,NA,NA,NA,NA,NA,NA,28.60740909277384,1568.21847984451,21.38533534107946,28.469991827230814
31082200,Lake or Pond,425059.8564,5252509.993,Itasca,N,U,NA,NA,2,Fsh,Little Ball Club,Little Ball Club,310822,184.520351,2.47616869,8.8,NA,2.404106667,0.84,3.9,169.3291952,761.9813784,0.850414483,3.9733596,157.2,7.49,NA,8.41,0.05078,NA,26.97404506904591,1500.8746246770295,21.22422200359447,26.89396008743419
31082300,Lake or Pond,424118.1898,5264332.471,Itasca,N,U,NA,NA,2,Fsh,Two Mile,Two Mile,310823,29.07573481,1.07161062,NA,NA,0.76,0.76,0.76,23.16709836,104.2519426,0.604305286,12.67789045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31082400,Lake or Pond,427002.9179,5270350.243,Itasca,Y,0,zebra mussel,2013,2,Fsh,Portage,Portage,310824,714.5568552,10.01704218,21.3,10.224,3.03,2.29,3.81,713.2639687,3209.687859,0.707233881,3.42646685,129.8,3.633333333,NA,8.405,0.074266667,197.5,26.135198841874704,1445.0175425434982,21.526961845515018,26.064242504881946
31082500,Lake or Pond,425739.3518,5271006.146,Itasca,N,U,NA,NA,2,USGS,Minni-Car-Car,Minni-Car-Car,310825,25.80893924,0.82741859,NA,NA,2.13,2.13,2.13,26.75193452,120.3837053,0.672848537,2.15453415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
